,id,normalize,posicionamento
1630,"1,18787691261139E+018",mas as deusas me protejam pq eu sei que é esse tipo de processo que faz a homofobia vir à tona ,esquerda
1631,"1,18786521729379E+018",oicomo assimquem mais menstrua se não do sexo femininoabsorventes alwaysque decepção heino mercado livre tbm já mudou para gênero neutrotá fogo viu  parar de usar e de consumir ,neutro
1632,"1,18787687983288E+018", chamar preto de macaco é sim racismoe chamar branco de limão azedo é só chacota,neutro
1633,"1,18787348770631E+018", miga o que você acha do feminismo liberal você acha que de alguma forma ele atrapalha a luta por direitos da mulher,neutro
1634,"1,18738010941153E+018",bolsomito ,direita
1635,"1,18787576799E+018",economistas que endossavam o liberalismo e capitalização de guedes estão fazendo cara de paisagem desde que começaram os protestos no chile o que era vitrine de sucesso do modelo econômico copiado pelo brasil não é sequer citado após aprovação da reforma ,esquerda
1636,"1,18787497397051E+018", outra o liberalismo quebrou os estados unidos 3x e a europa e não existe país que tenha se desenvolvido sem intervenção pesada do estado essa doutrina neoliberal tupiniquim é lixo que mal é considerado na academia mundial,esquerda
1637,"1,18787541718269E+018",o feminismo que me desculpe mas é impossível ter sororidade com essa menina,esquerda
1638,"1,18787723304363E+018", fico no brasil para fazer do tsunami das eleições de 2018 uma onda permanente para percorrer o brasil fazendo mini cpacs…,neutro
1639,"1,1878767318201E+018",jn mostra o bozo apertando a mão do lider comunista chinês pq ai o comunismo pode,esquerda
1640,"1,18787470880668E+018",infelizmente o povo está servindo a esquerda comunista que sirva de mal exemplo para os brasileiros ,direita
1641,"1,18787173846768E+018", amg nem radfem ela jura por tudo que eh humanista e q não eh a favor do feminismo e pipipipopopo,neutro
1642,"1,18787478883393E+018", vê no mercado livre,neutro
1643,"1,18753069247906E+018",malvino bolsomito gay,neutro
1644,"1,18785439922332E+018", mercado livre vibrador de redstone do vinicius13,neutro
1645,"1,18787118205553E+018", macri aplicou políticas liberais quaischile um fracasso quem lidera os índices socioeconômicos na america do sul  e isso que o país está longe de ser liberal,neutro
1646,"1,18787787669311E+018", a decisão do stf será não apenas uma afronta à dignidade dos brasileiros vítimas da corrupção e dos criminosos violen…,neutro
1647,"1,18787701444487E+018", venda photocards oficiaisoriginais de redvelvet e twicejihyo twice do álbum what is love  r 45wendy red velve…,neutro
1648,"1,18787044826201E+018", melhor socialismo é acesso gratuito a boa educação e um emprego que remunere dignamente o trabalhador bom para o patrão que terá mais clientes potenciais essa é a filosofia americana e européia,esquerda
1649,"1,18787244303924E+018", eu nunca fui rad mas pesquisei sobre o assunto por alguns meses e tentei seguir contas de diferentes vertentes do feminismo p…,esquerda
1650,"1,18786908026042E+018", golaço da lavajato aprovação da previdência comentada por renata barreto e  diagnóstico lapidar do…,direita
1651,"1,18787306803271E+018", infelizmente meu feminismo não me permite passar pano p mina vagabunda e sem caráter fica p próxima bjs,direita
1652,"1,18787597377514E+018", antifascista que odeia liberalismo hahaha to dizendo meu preconceito não é por nada maioria dos antifascistas nem sabe oq é fascismo,neutro
1653,"1,18787544799824E+018",manifeste se a homofobia tem que acabar ,esquerda
1654,"1,1878544025662E+018",eita que bolsomito não pode ver uma vergonha que já quer pra sim ,esquerda
1655,"1,18787739338346E+018",  tu viu os filhos do mito têm 16 funcionários nomeados no congresso sim e tem um monte de comunista criticando…,direita
1656,"1,1878773940965E+018",a china é comunistam e mostrem quantos lideres lá ganharam aps e sítios para deixarem qualquer merda de empresário fazer o q quiser lá no dito paísaqui o comunismo roubamataestrupaacaba rouba mata estrupa acaba com brasileiros só asistir o datenado discover no gogle,direita
1657,"1,18787516242063E+018", pensei que o feminismo era defender mulheres,esquerda
1658,"1,18787724235085E+018", eles matam para continuar com a corrupção lulamandantedocrime lula mandante do crime,direita
1659,"1,18787649144461E+018",o sul da américa do sul se merece né gaúcho uruguaio argentino e paraguaios muito racismo concentrado em um lugar só ,neutro
1660,"1,18787711848459E+018", alcançou notoriedade mundial na década de 70 c integrante do partido comunista dos eua dos panteras negras por sua m…,neutro
1661,"1,18787463218926E+018", vocês que falam tanto e pregam em nome de jesus se lessem a bíblia profundamente iriam ver e constatar que jesus cristo foi o cara mais comunista que já existiu,esquerda
1662,"1,18787072623527E+018",momentos em que da vergonha ser mulher 01 quando uma mulher diz que nao precisa do feminismo pra ter os seus direitos,esquerda
1663,"1,18787652345128E+018", não acho que huck tenha chance mais tem duas acusações que não sabia é grave racismo e turismo sexual as outras é de conhecimento geral mais duas grifado é importante dar publicidade se for verdadeiras,esquerda
1664,"1,18780833150892E+018", bolsomito 17 melhor presidente e o lula tá preso babaca k,direita
1665,"1,18787527384653E+018", cuidado com o que você chama os outros bot  as vezes você pensando que está agredindo na verdade está fazendo o jogo do inimigo no meu caso ser chamado de comunista considero como um elogio,esquerda
1666,"1,18787706854721E+018", anjo você não pode me mostrar pq isso é apenas falácia e que bom que tiveram negros que venceram o racismo estrutural e conseguiram ter destaque né estude um pouco mais sobre questões raciais vai te ajudar nesse teu conceito,esquerda
1667,"1,18786136727931E+018",eu responderia a questão sobre qual solução dos problemas enfrentados pelo homem hoje em dia com uma máxima de rosa luxemburgo socialismo ou barbárie,esquerda
1668,"1,18787677546608E+018", evo morales representa uma das forças pela continuidade do foro de são paulo no domínio da américa latina,direita
1669,"1,18787328630002E+018", vinte anos de crescimento econômico exemplar do chile um oásis neoliberal elevaram o país à liderança da desigualdade,esquerda
1670,"1,18785660885393E+018",mano eu to assustada que as pesoas vendem cachorros no mercado livrenao to conseguindo denunciar,neutro
1671,"1,18787148396984E+018", isto mesmo o socialismo é uma praga só aceita a esquerda que foi doutrinada e não tem tirocínio para raciocinar é só ver o caos que vive a venezuela a fome grassa por lá,direita
1672,"1,18787616514025E+018", sou liberal ou fascista se decida,direita
1673,"1,18787723635283E+018",o criminoso bolsonaro oferece brasileiros semiescravizados depois da destruição da clt a china comunista,esquerda
1674,"1,18787597729837E+018", k amada o homem tá errado sim mas a mulher tb se tu pega um cara sabendo q ele é comprometido voce é tão babaca qnt feminismo não é carta branca p passar pano pra mina escrota não sororidade e empatia tá aí pra isso né 🤷🏼‍♀️,neutro
1675,"1,1878753260614E+018", mas relaxa eu conheço a tática dos neoliberaisse deu certo é liberal e de direitase deu errado é de esquerda e não liberal sempre assim por mais que o neoliberalismo tenha se mostrado uma das políticas mais fracassadas já criadas felizmente esse lixo está acabando,esquerda
1676,"1,18787754712155E+018", a matéria da deixa claroa corrupção da família bolsonaro já está escancaradacoruptosagora é hora de prender,esquerda
1677,"1,1878746194764E+018", psicóloga e o que a gente faz quando isso acontece eu implementa o poder popular destroi o estado expulsa o imperialismo,neutro
1678,"1,1878616379E+018", vamos dançar guguinha ao som de bolsomito ,direita
1679,"1,1878772566702E+018", a distorção é tão bizarra que dizem o brasil era socialista na era pt mas chamam a china declaradamente comunista de capitalista,esquerda
1680,"1,18787568843669E+018",me chamar de viado não é ofensa tomar 4 tiros sim diz vítima de homofobia na bahia via ,neutro
1681,"1,18787257246308E+018", agradeço do fundo do meu coração caro amigo que o socialismo e karl marx me deu ❤ ,esquerda
1682,"1,18787558753009E+018", comunista cubano não pode contribuir com a saúde no brasil mas comunista chinês pode dá para explicar,esquerda
1683,"1,18787596831001E+018", pensou errado amigo feminismo não é isso,neutro
1684,"1,18787716770061E+018", esse é o problema do liberal latinoamericano no fundo ele é só um financista vulgar um funcionário do mercado ,esquerda
1685,"1,18787733012083E+018",livro reúne obras poderosas que mostram como o feminismo é retratado hoje na arte ,esquerda
1686,"1,18787644452293E+018",a questão levantada pelo joão miguel tavares a diferença entre liberalismo e neoliberalismo também é pertinente para a questão do chile,direita
1687,"1,18785955073456E+018", para te ajudar nesta consulta por favor nos confirme seu nome de usuário pode vêlo clicando aqui  quando nos enviar essa informação uma equipe especializada entrará em contato em seu email registrado no mercado livre em até 48 horas,neutro
1688,"1,18787424573447E+018",troca de acusações entre deputados do chega e iniciativa liberal no expresso da meianoite ,direita
1689,"1,18786935278526E+018", cara estou realmente chorando e chocada o marlos morava no meu 💚 achei que estava diante de uma pessoa intelectualment…,neutro
1690,"1,18787742680373E+018",hoje eu falei como foi errado o kanye dizer que a escravidão nos eua ‘foi uma escolha’ eis que surge alguém e diz “um branco questionando um negro sobre racismo” mano isso não é uma questão de branco ou negro local de fala ou não o fato é que ele falou besteira sobre o tema,neutro
1691,"1,18738598565659E+018",🥰👉bolsomito👉🤩🥳 ,direita
1692,"1,18787777839126E+018", eu odeio comunista,direita
1693,"1,18785339022053E+018", onde tu mora mo vende na liberdade em sp mas tem no mercado livre tbm,neutro
1694,"1,18787511954223E+018", the ameaça comunista is real,direita
1695,"1,18787766403356E+018", oi seja com o lula a petrobras era u mas de corrupção,direita
1696,"1,18787570034013E+018", o feminismo q lute pq tem umas meninas q vou ficar devendo a sororidade,direita
1697,"1,18787033122411E+018", matéria na veja sobre celso daniel e lulao novo depoimento embora não traga uma prova concreta colocou mais um fo…,neutro
1698,"1,18787536675457E+018", nosso amado presidente um herói na luta contra o socialismo na américa latina,direita
1699,"1,18787764347304E+018",so consegui pensar naquele meme do cara dizendo mulheres são pessoas racismo é ruim etc ,esquerda
1700,"1,18733903180324E+018", uma gritando bolsomito é outra gritando lulalivre msu dejs eu preciso respirar k,neutro
1701,"1,18787667557029E+018", milícias digitais atacando o stf sem pudor e não são apenas bolsonaristas são ataques promovidos  e provavelmente fomentados,neutro
1702,"1,18787261066061E+018", veja o que ele disse sobre a lavajato 😄🇧🇷 ,neutro
1703,"1,18787763644764E+018", ocde esquece assento no conselho de segurança da onu esquece1a via internacional de investimento esqueceparabéns,neutro
1704,"1,18759599070816E+018", não mas o bolsomito vai ser diferente ,direita
1705,"1,18784363915161E+018", bolsomito aceita que dói menose o lula tá preso babaca,direita
1706,"1,18787114228086E+018", foro de são paulo e grupo de puebla são delírios da mente deste astrólogo que está lendo nas estrelas a teoria da conspiração só lunático para dar crédito a um terraplanista que não entende nada da teoria da pura coincidência ,esquerda
1707,"1,18787739191532E+018", 🌈 •• atrás homofóbicos ¡por atrás ,neutro
1708,"1,18787638236754E+018", não é estranho a deputada tucana mara gabrili mandar cartinha para o moro ouvir marcos valério sobre o caso celso daniel,neutro
